,A,2019-12-03,,,,,,642728,Mucilaginibacter paludis,P,979339,txid423351,OR,
,A,2019-12-03,,,,,,642729,Mucilaginibacter oryzae,P,979340,txid468058,OR,
,A,2019-12-03,,,,,,642730,Mucilaginibacter myungsuensis,P,979341,txid649104,OR,
,A,2019-12-03,,,,,,642731,Mucilaginibacter mallensis,P,979342,txid652787,OR,
,A,2019-12-03,,,,,,642732,Mucilaginibacter lutimaris,P,979343,txid931629,OR,
,A,2019-12-03,,,,,,642733,Mucilaginibacter litoreus,P,979344,txid1048221,OR,
,A,2019-12-03,,,,,,642734,Mucilaginibacter lappiensis,P,979345,txid354630,OR,
,A,2019-12-03,,,,,,642735,Mucilaginibacter koreensis,P,979346,txid1267444,OR,
,A,2019-12-03,,,,,,642736,Mucilaginibacter kameinonensis,P,979347,txid452286,OR,
,A,2019-12-03,,,,,,642737,Mucilaginibacter jinjuensis,P,979348,txid1176721,OR,
,A,2019-12-03,,,,,,642738,Mucilaginibacter herbaticus,P,979349,txid1097322,OR,
,A,2019-12-03,,,,,,642739,Mucilaginibacter gynuensis,P,979350,txid1302236,OR,
,A,2019-12-03,,,,,,642740,Mucilaginibacter gracilis,P,979351,txid423350,OR,
,A,2019-12-03,,,,,,642741,Mucilaginibacter gotjawali,P,979352,txid1550579,OR,
,A,2019-12-03,,,,,,642742,Mucilaginibacter gossypiicola,P,979353,txid551995,OR,
,A,2019-12-03,,,,,,642743,Mucilaginibacter gossypii,P,979354,txid551996,OR,
,A,2019-12-03,,,,,,642744,Mucilaginibacter ginsenosidivorax,P,979355,txid862126,OR,
,A,2019-12-03,,,,,,642745,Mucilaginibacter ginsenosidivorans,P,979356,txid398053,OR,
,A,2019-12-03,,,,,,642746,Mucilaginibacter ginsengisoli,P,979357,txid1547583,OR,
,A,2019-12-03,,,,,,642747,Mucilaginibacter galii,P,979358,txid2005073,OR,
,A,2019-12-03,,,,,,642748,Mucilaginibacter frigoritolerans,P,979359,txid652788,OR,
,A,2019-12-03,,,,,,642749,Mucilaginibacter fluminis,P,979360,txid1472866,OR,
,A,2019-12-03,,,,,,642750,Mucilaginibacter flavus,P,979361,txid931504,OR,
,A,2019-12-03,,,,,,642751,Mucilaginibacter dorajii,P,979362,txid692994,OR,
,A,2019-12-03,,,,,,642752,Mucilaginibacter defluvii,P,979363,txid1196019,OR,
,A,2019-12-03,,,,,,642753,Mucilaginibacter daejeonensis,P,979364,txid398049,OR,
,A,2019-12-03,,,,,,642754,Mucilaginibacter craterilacus,P,979365,txid1861875,OR,
,A,2019-12-03,,,,,,642755,Mucilaginibacter composti,P,979366,txid398051,OR,
,A,2019-12-03,,,,,,642756,Mucilaginibacter carri,P,979367,txid1211324,OR,
,A,2019-12-03,,,,,,642757,Mucilaginibacter calamicampi,P,979368,txid1302352,OR,
,A,2019-12-03,,,,,,642758,Mucilaginibacter boryungensis,P,979369,txid768480,OR,
,A,2019-12-03,,,,,,642759,Mucilaginibacter auburnensis,P,979370,txid1457233,OR,
,A,2019-12-03,,,,,,642760,Mucilaginibacter aquaedulcis,P,979371,txid1187081,OR,
,A,2019-12-03,,,,,,642761,Mucilaginibacter antarcticus,P,979372,txid1855725,OR,
,A,2019-12-03,,,,,,642762,Mucilaginibacter angelicae,P,979373,txid869718,OR,
,A,2019-12-03,,,,,,642763,Mucilaginibacter amnicola,P,979374,txid1815558,OR,
,A,2019-12-03,,,,,,642764,Motiliproteus sediminis,P,979375,txid1468178,OR,
,A,2019-12-03,,,,,,644207,Nunduva fasciculata,P,981120,txid2182781,OR,
,A,2019-12-03,,,,,,644208,Nunduva britannica,P,981121,txid2182784,OR,
,A,2019-12-03,,,,,,644209,Nunduva biania,P,981122,txid2182783,OR,
,A,2019-12-03,,,,,,644205,Obesumbacterium proteus,P,981118,txid82983,OR,
,A,2019-12-03,,,,,,644206,Nunduva kania,P,981119,txid2182782,OR,
,A,2019-12-03,,,,,,644210,Numidum massiliense,P,981123,txid1522315,OR,
,A,2019-12-03,,,,,,644211,Nubsella zeaxanthinifaciens,P,981124,txid392412,OR,
,A,2019-12-03,,,,,,644212,Novosphingobium yangbajingensis,P,981126,txid468603,OR,
,A,2019-12-03,,,,,,644213,Novosphingobium tardum,P,981127,txid1538021,OR,
,A,2019-12-03,,,,,,644214,Novosphingobium tardaugens,P,981128,txid169176,OR,
,A,2019-12-03,,,,,,644215,Novosphingobium taihuense,P,981129,txid260085,OR,
,A,2019-12-03,,,,,,644216,Novosphingobium subterraneum,P,981130,txid48936,OR,
,A,2019-12-03,,,,,,644217,Novosphingobium stygium,P,981135,txid48937,OR,
,A,2019-12-03,,,,,,644218,Novosphingobium soli,P,981139,txid574956,OR,
,A,2019-12-03,,,,,,644219,Novosphingobium sediminis,P,981140,txid707214,OR,
,A,2019-12-03,,,,,,644220,Novosphingobium sediminicola,P,981141,txid563162,OR,
,A,2019-12-03,,,,,,644221,Microbulbifer mediterraneus,P,981142,txid335836,OR,
,A,2019-12-03,,,,,,644222,Microbulbifer maritimus,P,981143,txid247022,OR,
,A,2019-12-03,,,,,,644223,Microbulbifer marinus,P,981144,txid658218,OR,
,A,2019-12-03,,,,,,644224,Microbulbifer mangrovi,P,981145,txid927787,OR,
,A,2019-12-03,,,,,,644225,Microbulbifer hydrolyticus,P,981146,txid48074,OR,
,A,2019-12-03,,,,,,644226,Microbulbifer halophilus,P,981147,txid453963,OR,
,A,2019-12-03,,,,,,646930,Ketobacter alkanivorans,P,984588,txid1917421,OR,
,A,2019-12-03,,,,,,646931,Kerstersia similis,P,984589,txid206505,OR,
,A,2019-12-03,,,,,,646932,Kerstersia gyiorum,P,984590,txid206506,OR,
,A,2019-12-03,,,,,,646933,Keratinibaculum paraultunense,P,984591,txid1278232,OR,
,A,2019-12-03,,,,,,646934,Katagnymene spiralis,P,984592,txid164816,OR,
,A,2019-12-03,,,,,,646935,Kastovskya adunca,P,984593,txid1481160,OR,
,A,2019-12-03,,,,,,646936,Kangiella taiwanensis,P,984595,txid1079179,OR,
,A,2019-12-03,,,,,,646937,Kangiella spongicola,P,984596,txid796379,OR,
,A,2019-12-03,,,,,,646938,Kangiella sediminilitoris,P,984597,txid1144748,OR,
,A,2019-12-03,,,,,,646939,Kangiella profundi,P,984598,txid1561924,OR,
,A,2019-12-03,,,,,,646940,Kangiella marina,P,984599,txid1079178,OR,
,A,2019-12-03,,,,,,646941,Kangiella koreensis,P,984600,txid261964,OR,
,A,2019-12-03,,,,,,646942,Kangiella japonica,P,984601,txid647384,OR,
,A,2019-12-03,,,,,,646943,Kangiella geojedonensis,P,984602,txid914150,OR,
,A,2019-12-03,,,,,,646944,Kangiella chungangensis,P,984603,txid1570282,OR,
,A,2019-12-03,,,,,,646945,Kangiella aquimarina,P,984605,txid261965,OR,
,A,2019-12-03,,,,,,646946,Kandleria vitulina,P,984606,txid1630,OR,
,A,2019-12-03,,,,,,646947,Kandeliimicrobium roseum,P,984608,txid1737570,OR,
,A,2019-12-03,,,,,,646948,Kamptonema okenii,P,984609,txid493199,OR,
,A,2019-12-03,,,,,,646949,Kamptonema laetevirens,P,984613,txid126586,OR,
,A,2019-12-03,,,,,,646950,Kamptonema formosum,P,984615,txid331992,OR,
,A,2019-12-03,,,,,,646951,Kamptonema animale,P,984618,txid92934,OR,
,A,2019-12-03,,,,,,646952,Kallotenue papyrolyticum,P,984621,txid1325125,OR,
,A,2019-12-03,,,,,,646953,Kallipyga massiliensis,P,984622,txid1472764,OR,
,A,2019-12-03,,,,,,646954,Kallipyga gabonensis,P,984623,txid1686287,OR,
,A,2019-12-03,,,,,,646955,Kaistina methylovorans,P,984624,txid257441,OR,
,A,2019-12-03,,,,,,646956,Kaistibacter ginsenosidimutans,P,984625,txid502336,OR,
,A,2019-12-03,,,,,,646957,Kaistia terrae,P,984626,txid537017,OR,
,A,2019-12-03,,,,,,646958,Kaistia soli,P,984627,txid446684,OR,
,A,2019-12-03,,,,,,646959,Kaistia hirudinis,P,984628,txid1293440,OR,
,A,2019-12-03,,,,,,646960,Kaistia granuli,P,984629,txid363259,OR,
,A,2019-12-03,,,,,,646961,Kaistia geumhonensis,P,984630,txid410839,OR,
,A,2019-12-03,,,,,,646962,Kaistia defluvii,P,984631,txid410841,OR,
,A,2019-12-03,,,,,,646963,Kaistia dalseonensis,P,984632,txid410840,OR,
,A,2019-12-03,,,,,,646964,Kaistia algarum,P,984633,txid2083279,OR,
,A,2019-12-03,,,,,,646965,Kaistia adipata,P,984634,txid166954,OR,
,A,2019-12-03,,,,,,646966,Kaistella flava,P,984635,txid417621,OR,
,A,2019-12-03,,,,,,646967,Kaiparowitsia implicata,P,984636,txid2303525,OR,
,A,2019-12-03,,,,,,646968,Joostella marina,P,984637,txid453852,OR,
,A,2019-12-03,,,,,,646969,Joostella atrarenae,P,984638,txid679257,OR,
,A,2019-12-03,,,,,,646970,Jonquetella anthropi,P,984639,txid428712,OR,
,A,2019-12-03,,,,,,646971,Jonesia quinghaiensis,P,984640,txid262806,OR,
,A,2019-12-03,,,,,,646972,Jonesia luteola,P,984641,txid1553906,OR,
,A,2019-12-03,,,,,,646973,Jonesia denitrificans,P,984642,txid43674,OR,
,A,2019-12-03,,,,,,646974,Johnsonella ignava,P,984644,txid43995,OR,
,A,2019-12-03,,,,,,646975,Johansenia constricta,P,984645,txid1499109,OR,
,A,2019-12-03,,,,,,646976,Johannesbaptistia pellucida,P,984648,txid262069,OR,
,A,2019-12-03,,,,,,646977,Jiulongibacter sediminis,P,984649,txid1605367,OR,
,A,2019-12-03,,,,,,651506,Desulfurispora thermophila,P,990355,txid265470,OR,
,A,2019-12-03,,,,,,651507,Desulfurispirillum indicum,P,990356,txid936456,OR,
,A,2019-12-03,,,,,,651508,Desulfurispirillum alkaliphilum,P,990358,txid393030,OR,
,A,2019-12-03,,,,,,651509,Desulfurispira natronophila,P,990359,txid682562,OR,
,A,2019-12-03,,,,,,651510,Desulfuribacillus stibiiarsenatis,P,990360,txid1390249,OR,
,A,2019-12-03,,,,,,651511,Desulfuribacillus alkaliarsenatis,P,990361,txid766136,OR,
,A,2019-12-03,,,,,,651512,Desulfurella propionica,P,990362,txid79271,OR,
,A,2019-12-03,,,,,,651513,Desulfurella multipotens,P,990363,txid79269,OR,
,A,2019-12-03,,,,,,651514,Desulfurella kamchatkensis,P,990364,txid79270,OR,
,A,2019-12-03,,,,,,651515,Desulfurella amilsii,P,990366,txid1562698,OR,
,A,2019-12-03,,,,,,651516,Desulfurella acetivorans,P,990367,txid33002,OR,
,A,2019-12-03,,,,,,651517,Desulfovirgula thermocuniculi,P,990368,txid348842,OR,
,A,2019-12-03,,,,,,651518,Desulfovirga adipica,P,990369,txid149712,OR,
,A,2019-12-03,,,,,,651519,Desulfovibrio zosterae,P,990370,txid82171,OR,
,A,2019-12-03,,,,,,651520,Desulfovibrio vietnamensis,P,990371,txid201571,OR,
,A,2019-12-03,,,,,,651521,Desulfovibrio tunisiensis,P,990372,txid463192,OR,
,A,2019-12-03,,,,,,651522,Desulfovibrio termitidis,P,990373,txid42252,OR,
,A,2019-12-03,,,,,,651523,Desulfovibrio sulfodismutans,P,990374,txid63561,OR,
,A,2019-12-03,,,,,,651524,Desulfovibrio singaporenus,P,990375,txid435911,OR,
,A,2019-12-03,,,,,,651525,Desulfovibrio simplex,P,990376,txid54565,OR,
,A,2019-12-03,,,,,,651526,Desulfovibrio senezii,P,990377,txid76007,OR,
,A,2019-12-03,,,,,,651527,Desulfovibrio senegalensis,P,990378,txid1721087,OR,
,A,2019-12-03,,,,,,651528,Desulfovibrio salinus,P,990379,txid1721088,OR,
,A,2019-12-03,,,,,,651529,Desulfovibrio salexigens,P,990380,txid880,OR,
,A,2019-12-03,,,,,,651530,Desulfovibrio putealis,P,990382,txid270496,OR,
,A,2019-12-03,,,,,,648666,Bizionia fulviae,P,986800,txid1526642,OR,
,A,2019-12-03,,,,,,648667,Bizionia echini,P,986801,txid649333,OR,
,A,2019-12-03,,,,,,648668,Bizionia berychis,P,986802,txid2036822,OR,
,A,2019-12-03,,,,,,648669,Bizionia argentinensis,P,986803,txid456455,OR,
,A,2019-12-03,,,,,,648670,Bizionia arctica,P,986804,txid1495645,OR,
,A,2019-12-03,,,,,,648671,Bizionia algoritergicola,P,986805,txid291187,OR,
,A,2019-12-03,,,,,,648672,Bittarella massiliensis,P,986806,txid1720313,OR,
,A,2019-12-03,,,,,,648673,Bisgaardia miroungae,P,986807,txid1460875,OR,
,A,2019-12-03,,,,,,648674,Alloprevotella rava,P,986808,txid671218,OR,
,A,2019-12-03,,,,,,648675,Allonocardiopsis opalescens,P,986809,txid1144618,OR,
,A,2019-12-03,,,,,,648676,Allomonas enterica,P,986810,txid225323,OR,
,A,2019-12-03,,,,,,648677,Allokutzneria oryzae,P,986811,txid1378989,OR,
,A,2019-12-03,,,,,,648678,Allokutzneria multivorans,P,986812,txid1142134,OR,
,A,2019-12-03,,,,,,648679,Allokutzneria albata,P,986813,txid211114,OR,
,A,2019-12-03,,,,,,648680,Alloiococcus otitis,P,986815,txid1652,OR,
,A,2019-12-03,,,,,,648681,Allohumibacter endophyticus,P,986817,txid1172610,OR,
,A,2019-12-03,,,,,,648682,Allohahella marinimesophila,P,986818,txid1054972,OR,
,A,2019-12-03,,,,,,648683,Allohahella antarctica,P,986819,txid437503,OR,
,A,2019-12-03,,,,,,648684,Allofustis seminis,P,986821,txid166939,OR,
,A,2019-12-03,,,,,,648685,Allofrancisella inopinata,P,986822,txid1085647,OR,
,A,2019-12-03,,,,,,648686,Allofrancisella guangzhouensis,P,986823,txid594679,OR,
,A,2019-12-03,,,,,,648687,Allofrancisella frigidaquae,P,986825,txid1085644,OR,
,A,2019-12-03,,,,,,648688,Allochromatium warmingii,P,986826,txid61595,OR,
,A,2019-12-03,,,,,,648689,Allochromatium vinosum,P,986831,txid1049,OR,
,A,2019-12-03,,,,,,648690,Allochromatium truperi,P,986838,txid480970,OR,
,A,2019-12-03,,,,,,648691,Allochromatium renukae,P,986839,txid402883,OR,
,A,2019-12-03,,,,,,648692,Allochromatium phaeobacterium,P,986840,txid430676,OR,
,A,2019-12-03,,,,,,640877,Streptomyces litmocidini,P,976920,txid67318,OR,
,A,2019-12-03,,,,,,640878,Streptomyces lincolnensis,P,976922,txid1915,OR,
,A,2019-12-03,,,,,,640879,Sphaerospermopsis aphanizomenoides,P,976923,txid459663,OR,
,A,2019-12-03,,,,,,640880,Sphaerochaeta pleomorpha,P,976928,txid1131707,OR,
,A,2019-12-03,,,,,,640881,Sphaerochaeta halotolerans,P,976929,txid2293840,OR,
,A,2019-12-03,,,,,,640882,Sphaerochaeta globosa,P,976930,txid1131703,OR,
,A,2019-12-03,,,,,,640883,Sphaerochaeta dissipatitropha,P,976931,txid1945881,OR,
,A,2019-12-03,,,,,,640884,Sphaerochaeta coccoides,P,976932,txid273376,OR,
,A,2019-12-03,,,,,,640885,Sphaerochaeta associata,P,976934,txid1129264,OR,
,A,2019-12-03,,,,,,640886,Sphaerocavum brasiliense,P,976935,txid629765,OR,
,A,2019-12-03,,,,,,640887,Sphaerobacter thermophilus,P,976936,txid2057,OR,
,A,2019-12-03,,,,,,640888,Sphaerisporangium viridialbum,P,976937,txid46189,OR,
,A,2019-12-03,,,,,,640889,Sphaerisporangium siamense,P,976940,txid795645,OR,
,A,2019-12-03,,,,,,640890,Sphaerisporangium rufum,P,976941,txid1381558,OR,
,A,2019-12-03,,,,,,640891,Sphaerisporangium rubeum,P,976942,txid321317,OR,
,A,2019-12-03,,,,,,640892,Sphaerisporangium rhizosphaerae,P,976944,txid2269375,OR,
,A,2019-12-03,,,,,,640893,Sphaerisporangium melleum,P,976945,txid321316,OR,
,A,2019-12-03,,,,,,640894,Sphaerisporangium krabiense,P,976947,txid763782,OR,
,A,2019-12-03,,,,,,640895,Sphaerisporangium flaviroseum,P,976948,txid509199,OR,
,A,2019-12-03,,,,,,640896,Sphaerisporangium dianthi,P,976949,txid1436120,OR,
,A,2019-12-03,,,,,,640897,Sphaerisporangium corydalis,P,976950,txid1441875,OR,
,A,2019-12-03,,,,,,640898,Sphaerisporangium cinnabarinum,P,976951,txid47482,OR,
,A,2019-12-03,,,,,,645645,Nocardioides antarcticus,P,982982,txid1535312,OR,
,A,2019-12-03,,,,,,645646,Nocardioides alpinus,P,982983,txid748909,OR,
,A,2019-12-03,,,,,,645647,Nocardioides allogilvus,P,982984,txid2072017,OR,
,A,2019-12-03,,,,,,645648,Nocardioides alkalitolerans,P,982985,txid281714,OR,
,A,2019-12-03,,,,,,645649,Nocardioides albus,P,982986,txid1841,OR,
,A,2019-12-03,,,,,,645650,Nocardioides albidus,P,982987,txid1517589,OR,
,A,2019-12-03,,,,,,645651,Nocardioides albertanoniae,P,982988,txid1175486,OR,
,A,2019-12-03,,,,,,645652,Nocardioides agrisoli,P,982989,txid1882242,OR,
,A,2019-12-03,,,,,,645653,Nocardioides agariphilus,P,982990,txid433664,OR,
,A,2019-12-03,,,,,,645654,Nocardioides aestuarii,P,982991,txid252231,OR,
,A,2019-12-03,,,,,,645655,Nocardia zhihengii,P,982992,txid2213111,OR,
,A,2019-12-03,,,,,,645656,Nocardia zapadnayensis,P,982993,txid1124754,OR,
,A,2019-12-03,,,,,,645657,Nocardia yamanashiensis,P,982994,txid209247,OR,
,A,2019-12-03,,,,,,645658,Nocardia xishanensis,P,982995,txid238964,OR,
,A,2019-12-03,,,,,,645659,Nocardia xestospongiae,P,982996,txid1522140,OR,
,A,2019-12-03,,,,,,645660,Nocardia wallacei,P,982997,txid480035,OR,
,A,2019-12-03,,,,,,645661,Nocardia vulneris,P,982998,txid1141657,OR,
,A,2019-12-03,,,,,,645662,Nocardia violaceofusca,P,982999,txid941182,OR,
,A,2019-12-03,,,,,,645663,Nocardia vinacea,P,983000,txid96468,OR,
,A,2019-12-03,,,,,,645664,Nocardia veterana,P,983001,txid132249,OR,
,A,2019-12-03,,,,,,645665,Nocardia vermiculata,P,983002,txid257274,OR,
,A,2019-12-03,,,,,,645666,Nocardia vaccinii,P,983003,txid1822,OR,
,A,2019-12-03,,,,,,645667,Nocardia uniformis subsp. tsuyamanensis,P,983004,txid96045,OR,
,A,2019-12-03,,,,,,645668,Nocardia uniformis,P,983005,txid53432,OR,
,A,2019-12-03,,,,,,645669,Nocardia transvalensis,P,983006,txid37333,OR,
,A,2019-12-03,,,,,,645670,Nocardia thraciensis,P,983009,txid882447,OR,
,A,2019-12-03,,,,,,645671,Nocardia thailandica,P,983010,txid257275,OR,
,A,2019-12-03,,,,,,647283,Alcanivorax borkumensis,P,985030,txid59754,OR,
,A,2019-12-03,,,,,,647284,Alcanivorax balearicus,P,985031,txid413232,OR,
,A,2019-12-03,,,,,,647285,Alcaligenes sargodhrensis,P,985032,txid1920102,OR,
,A,2019-12-03,,,,,,647286,Alcaligenes pakistanensis,P,985033,txid1482717,OR,
,A,2019-12-03,,,,,,647287,Alcaligenes javaensis,P,985034,txid1345150,OR,
,A,2019-12-03,,,,,,647288,Alcaligenes hydrogenophilus,P,985035,txid516,OR,
,A,2019-12-03,,,,,,647289,Alcaligenes faecalis subsp. phenolicus,P,985036,txid232846,OR,
,A,2019-12-03,,,,,,647290,Alcaligenes faecalis subsp. parafaecalis,P,985037,txid171260,OR,
,A,2019-12-03,,,,,,647291,Alcaligenes faecalis subsp. faecalis,P,985038,txid32001,OR,
,A,2019-12-03,,,,,,647292,Alcaligenes faecalis subsp. dimethylsulfidosus,P,985041,txid97205,OR,
,A,2019-12-03,,,,,,647293,Alcaligenes endophyticus,P,985042,txid1929088,OR,
,A,2019-12-03,,,,,,647294,Alcaligenes aquatilis,P,985044,txid323284,OR,
,A,2019-12-03,,,,,,647295,Albirhodobacter marinus,P,985045,txid992290,OR,
,A,2019-12-03,,,,,,647296,Albirhodobacter confluentis,P,985046,txid1852015,OR,
,A,2019-12-03,,,,,,647297,Albimonas pacifica,P,985048,txid1114924,OR,
,A,2019-12-03,,,,,,647298,Albimonas donghaensis,P,985049,txid356660,OR,
,A,2019-12-03,,,,,,647299,Albidovulum xiamenense,P,985050,txid990712,OR,
,A,2019-12-03,,,,,,647300,Albidovulum inexpectatum,P,985051,txid196587,OR,
,A,2019-12-03,,,,,,647301,Albibacter methylovorans,P,985052,txid128802,OR,
,A,2019-12-03,,,,,,647302,Albibacter helveticus,P,985053,txid119025,OR,
,A,2019-12-03,,,,,,647303,Albertania skiophila,P,985055,txid2109500,OR,
,A,2019-12-03,,,,,,647304,Akkermansia muciniphila,P,985056,txid239935,OR,
,A,2019-12-03,,,,,,647305,Akkermansia glycaniphila,P,985057,txid1679444,OR,
,A,2019-12-03,,,,,,647306,Aidingimonas halophila,P,985058,txid574349,OR,
,A,2019-12-03,,,,,,647307,Ahrensia marina,P,985059,txid1514904,OR,
,A,2019-12-03,,,,,,647308,Ahrensia kielensis,P,985060,txid76980,OR,
,A,2019-12-03,,,,,,647309,Ahniella affigens,P,985062,txid2021234,OR,
,A,2019-12-03,,,,,,647310,Agromyces ulmi,P,985063,txid248902,OR,
,A,2019-12-03,,,,,,647311,Agromyces tropicus,P,985064,txid555371,OR,
,A,2019-12-03,,,,,,647312,Agromyces terreus,P,985065,txid424795,OR,
,A,2019-12-03,,,,,,647313,Agromyces succinolyticus,P,985066,txid41987,OR,
,A,2019-12-03,,,,,,647314,Agromyces subtropicus,P,985067,txid717859,OR,
,A,2019-12-03,,,,,,647315,Agromyces subbeticus,P,985068,txid293890,OR,
,A,2019-12-03,,,,,,647316,Agromyces soli,P,985069,txid659012,OR,
,A,2019-12-03,,,,,,647317,Agromyces salentinus,P,985070,txid269421,OR,
,A,2019-12-03,,,,,,647318,Agromyces rhizospherae,P,985071,txid88374,OR,
,A,2019-12-03,,,,,,647319,Agromyces ramosus,P,985072,txid33879,OR,
,A,2019-12-03,,,,,,647320,Agromyces neolithicus,P,985074,txid269420,OR,
,A,2019-12-03,,,,,,647321,Agromyces mediolanus,P,985075,txid41986,OR,
,A,2019-12-03,,,,,,647322,Agromyces marinus,P,985078,txid1389020,OR,
,A,2019-12-03,,,,,,647323,Agromyces luteolus,P,985079,txid88373,OR,
,A,2019-12-03,,,,,,647324,Agromyces lapidis,P,985080,txid279574,OR,
,A,2019-12-03,,,,,,647325,Agromyces italicus,P,985081,txid279572,OR,
,A,2019-12-03,,,,,,647326,Agromyces iriomotensis,P,985082,txid717856,OR,
,A,2019-12-03,,,,,,647327,Agromyces insulae,P,985083,txid1644105,OR,
,A,2019-12-03,,,,,,647328,Agromyces indicus,P,985084,txid758919,OR,
,A,2019-12-03,,,,,,647329,Agromyces humatus,P,985085,txid279573,OR,
,A,2019-12-03,,,,,,647330,Agromyces hippuratus,P,985086,txid286438,OR,
,A,2019-12-03,,,,,,647331,Agromyces fucosus,P,985088,txid41985,OR,
,A,2019-12-03,,,,,,647332,Agromyces flavus,P,985089,txid589382,OR,
,A,2019-12-03,,,,,,647333,Agromyces cerinus subsp. nitratus,P,985090,txid231391,OR,
,A,2019-12-03,,,,,,647334,Agromyces cerinus subsp. cerinus,P,985091,txid232089,OR,
,A,2019-12-03,,,,,,647335,Agromyces cerinus,P,985092,txid33878,OR,
,A,2019-12-03,,,,,,647336,Agromyces bracchium,P,985093,txid88376,OR,
,A,2019-12-03,,,,,,647337,Agromyces binzhouensis,P,985094,txid1817495,OR,
,A,2019-12-03,,,,,,647338,Agromyces bauzanensis,P,985095,txid1308924,OR,
,A,2019-12-03,,,,,,647339,Agromyces aureus,P,985096,txid453304,OR,
,A,2019-12-03,,,,,,647340,Agromyces aurantiacus,P,985097,txid165814,OR,
,A,2019-12-03,,,,,,647341,Agromyces atrinae,P,985098,txid592376,OR,
,A,2019-12-03,,,,,,647342,Agromyces arachidis,P,985099,txid766966,OR,
,A,2019-12-03,,,,,,647343,Agromyces allii,P,985100,txid393607,OR,
,A,2019-12-03,,,,,,647344,Agromyces albus,P,985101,txid205332,OR,
,A,2019-12-03,,,,,,647345,Agrococcus versicolor,P,985102,txid501482,OR,
,A,2019-12-03,,,,,,647346,Agrococcus terreus,P,985103,txid574649,OR,
,A,2019-12-03,,,,,,647347,Agrococcus pavilionensis,P,985104,txid1346502,OR,
,A,2019-12-03,,,,,,647348,Agrococcus lahaulensis,P,985105,txid341722,OR,
,A,2019-12-03,,,,,,647349,Agrococcus jenensis,P,985106,txid46353,OR,
,A,2019-12-03,,,,,,647350,Agrococcus jejuensis,P,985107,txid399736,OR,
,A,2019-12-03,,,,,,647351,Agrococcus citreus,P,985108,txid84643,OR,
,A,2019-12-03,,,,,,647352,Agrococcus casei,P,985109,txid343512,OR,
,A,2019-12-03,,,,,,647353,Agrococcus carbonis,P,985110,txid684552,OR,
,A,2019-12-03,,,,,,647354,Agrococcus baldri,P,985111,txid153730,OR,
,A,2019-12-03,,,,,,647355,Agrobacterium vitis,P,985112,txid373,OR,
,A,2019-12-03,,,,,,649659,Clostridium cochlearium,P,988069,txid1494,OR,
,A,2019-12-03,,,,,,649660,Clostridium clostridioforme,P,988073,txid1531,OR,
,A,2019-12-03,,,,,,649661,Clostridium citroniae,P,988079,txid358743,OR,
,A,2019-12-03,,,,,,649662,Clostridium chromiireducens,P,988080,txid225345,OR,
,A,2019-12-03,,,,,,649663,Clostridium chartatabidum,P,988081,txid29356,OR,
,A,2019-12-03,,,,,,651200,Chitinophaga ginsengihumi,P,989977,txid624395,OR,
,A,2019-12-03,,,,,,651201,Chitinophaga filiformis,P,989978,txid104663,OR,
,A,2019-12-03,,,,,,651202,Chitinophaga eiseniae,P,989981,txid634771,OR,
,A,2019-12-03,,,,,,637464,Tenuibacillus halotolerans,P,972621,txid1035043,OR,
,A,2019-12-03,,,,,,637465,Tengunoibacter tsumagoiensis,P,972622,txid2014871,OR,
,A,2019-12-03,,,,,,637466,Tenggerimyces mesophilus,P,972623,txid1730245,OR,
,A,2019-12-03,,,,,,637467,Tenggerimyces flavus,P,972624,txid1708749,OR,
,A,2019-12-03,,,,,,637468,Tenacibaculum xiamenense,P,972625,txid1261553,OR,
,A,2019-12-03,,,,,,637469,Tenacibaculum todarodis,P,972626,txid1850252,OR,
,A,2019-12-03,,,,,,637470,Tenacibaculum soleae,P,972627,txid447689,OR,
,A,2019-12-03,,,,,,637471,Tenacibaculum skagerrakense,P,972628,txid186571,OR,
,A,2019-12-03,,,,,,637472,Tenacibaculum sediminilitoris,P,972629,txid1820334,OR,
,A,2019-12-03,,,,,,637473,Tenacibaculum ovolyticum,P,972630,txid104270,OR,
,A,2019-12-03,,,,,,637474,Tenacibaculum mesophilum,P,972633,txid104268,OR,
,A,2019-12-03,,,,,,637475,Tenacibaculum maritimum,P,972634,txid107401,OR,
,A,2019-12-03,,,,,,637476,Tenacibaculum lutimaris,P,972637,txid285258,OR,
,A,2019-12-03,,,,,,639112,Rikenella microfusus,P,974610,txid28139,OR,
,A,2019-12-03,,,,,,639113,Riemerella columbipharyngis,P,974612,txid1071918,OR,
,A,2019-12-03,,,,,,639886,Rhodococcus corynebacterioides,P,975615,txid53972,OR,
,A,2019-12-03,,,,,,639887,Rhodococcus coprophilus,P,975618,txid38310,OR,
,A,2019-12-03,,,,,,639888,Rhodococcus cercidiphylli,P,975619,txid489916,OR,
,A,2019-12-03,,,,,,639889,Rhodococcus cerastii,P,975620,txid908616,OR,
,A,2019-12-03,,,,,,639890,Rhodococcus canchipurensis,P,975621,txid1055466,OR,
,A,2019-12-03,,,,,,639891,Rhodococcus boritolerans,P,975622,txid417375,OR,
,A,2019-12-03,,,,,,639892,Rhodococcus biphenylivorans,P,975623,txid1500843,OR,
,A,2019-12-03,,,,,,639893,Rhodococcus baikonurensis,P,975624,txid172041,OR,
,A,2019-12-03,,,,,,639894,Rhodococcus australis,P,975625,txid76727,OR,
